Time,Solar8000/HR
2.64258,72
4.64258,72
6.64158,71
8.64158,70
10.6406,70
12.6406,71
14.6396,71
16.6396,71
18.6396,71
20.6386,71
22.6376,71
24.6386,71
26.6366,71
28.6376,71
30.6526,71
32.6516,71
34.6516,71
36.6506,71
38.6506,71
40.6496,71
42.6496,71
44.6496,72
46.6486,71
48.6476,72
50.6486,72
52.6476,73
54.6476,72
56.6466,73
58.6466,72
60.6466,73
62.6446,73
64.6436,73
66.6596,73
68.6596,73
70.6586,72
72.6586,72
74.6576,72
76.6586,72
78.6566,73
80.6566,73
82.6566,73
84.6566,74
86.6546,75
88.6556,77
90.6546,77
92.6536,76
94.6536,76
96.6526,75
98.6526,75
100.653,75
102.653,74
104.651,73
106.666,73
108.666,73
110.667,73
112.666,73
114.665,73
116.665,73
118.664,72
120.664,72
122.663,71
124.663,71
126.663,72
128.662,73
130.661,73
132.661,74
134.66,73
136.66,74
138.659,75
140.675,75
142.675,75
144.658,74
146.674,73
148.673,73
150.673,73
152.672,73
154.671,73
156.672,73
158.671,73
160.67,73
162.669,73
164.669,73
166.669,73
168.668,73
170.668,72
172.667,72
174.667,81
176.666,81
178.666,81
180.666,81
182.666,71
184.664,71
186.664,70
188.679,70
190.68,69
192.678,70
194.678,71
196.678,72
198.678,72
200.676,72
202.676,72
204.677,73
206.676,72
208.675,72
210.675,70
212.674,70
214.674,70
216.674,70
218.673,70
220.672,72
222.672,72
224.671,73
226.671,72
228.671,72
230.67,72
232.67,72
234.669,72
236.668,71
238.669,71
240.668,71
242.666,71
244.667,71
246.682,71
248.682,72
250.681,72
252.68,72
254.68,72
256.68,72
258.679,72
260.679,72
262.678,72
264.678,71
266.677,71
268.677,71
270.677,72
272.676,72
274.676,72
276.675,72
278.675,72
280.675,72
282.674,72
284.674,73
286.673,73
288.672,73
290.688,73
292.671,74
294.671,74
296.687,74
298.687,74
300.686,74
302.685,74
304.685,73
306.684,73
308.683,72
310.683,72
312.683,74
314.682,75
316.682,76
318.681,76
320.681,75
322.682,74
324.68,74
326.679,74
328.679,74
330.679,74
332.678,74
334.678,75
336.677,76
338.677,77
340.676,77
342.675,76
344.676,74
346.674,74
348.69,74
350.689,74
352.689,73
354.689,73
356.689,73
358.688,73
360.688,73
362.686,73
364.686,72
366.687,72
368.685,71
370.685,71
372.685,70
374.684,69
376.684,69
378.684,69
380.683,69
382.683,69
384.682,69
386.682,69
388.681,70
390.698,72
392.697,72
394.696,73
396.697,73
398.695,73
400.694,73
402.694,73
404.694,74
406.694,74
408.694,74
410.691,75
412.693,76
414.691,78
416.691,79
418.69,77
420.689,75
422.689,73
424.689,72
426.688,72
428.687,70
430.703,70
432.703,69
434.703,69
436.701,68
438.701,68
440.702,68
442.701,69
444.701,69
446.7,70
448.699,70
450.698,70
452.698,71
454.698,72
456.698,72
458.696,72
460.696,72
462.696,72
464.695,73
466.696,73
468.694,73
470.694,73
472.709,73
474.708,73
476.708,74
478.708,74
480.707,74
482.706,74
484.706,73
486.706,73
488.705,72
490.705,72
492.705,72
494.705,72
496.705,72
498.703,72
500.702,71
502.702,72
504.702,72
506.702,72
508.7,72
510.701,72
512.7,71
514.698,70
516.699,70
518.699,70
520.699,70
522.698,69
524.696,69
526.696,70
528.712,70
530.711,70
532.71,70
534.71,70
536.709,70
538.711,70
540.709,70
542.709,70
544.708,69
546.707,70
548.707,70
550.706,70
552.707,70
554.706,70
556.706,70
558.705,70
560.705,70
562.704,70
564.704,70
566.705,70
568.703,70
570.703,70
572.701,72
574.702,74
576.701,76
578.701,76
580.715,75
582.715,74
584.715,73
586.714,72
588.714,72
590.714,72
592.713,72
594.712,71
596.712,71
598.712,71
600.711,71
602.71,71
604.71,71
606.709,71
608.709,72
610.708,72
612.708,73
614.708,73
616.708,73
618.708,72
620.722,73
622.722,73
624.721,74
626.721,73
628.721,73
630.72,73
632.72,73
634.719,73
636.718,74
638.718,74
640.718,74
642.716,74
644.716,75
646.716,75
648.716,75
650.715,75
652.715,75
654.714,75
656.714,75
658.713,75
660.712,75
662.712,74
664.712,74
666.727,74
668.727,74
670.727,74
672.726,74
674.726,74
676.725,73
678.725,72
680.724,72
682.724,72
684.723,71
686.723,71
688.723,71
690.722,69
692.722,69
694.721,69
696.72,70
698.72,70
700.72,71
702.719,71
704.719,71
706.718,72
708.734,72
710.717,72
712.717,72
714.732,72
716.732,72
718.732,72
720.73,72
722.73,73
724.73,73
726.729,73
728.729,73
730.729,73
732.728,73
734.728,73
736.727,73
738.727,72
740.726,72
742.726,72
744.725,72
746.725,71
748.724,71
750.724,70
752.723,70
754.723,70
756.723,70
758.722,70
760.722,70
762.721,70
764.72,70
766.72,69
768.736,69
770.719,69
772.735,70
774.734,71
776.734,71
778.733,73
780.732,75
782.732,77
784.732,77
786.731,76
788.731,76
790.73,75
792.729,75
794.729,75
796.729,76
798.729,77
800.728,79
802.727,79
804.727,78
806.726,77
808.726,76
810.726,76
812.725,76
814.725,77
816.724,77
818.724,78
820.724,78
822.723,78
824.722,79
826.722,80
828.738,80
830.737,80
832.737,79
834.736,77
836.736,76
838.735,76
840.735,77
842.734,78
844.734,79
846.733,80
848.733,80
850.732,78
852.732,76
854.732,75
856.731,74
858.731,74
860.73,74
862.729,74
864.745,75
866.729,75
868.728,75
870.744,74
872.743,73
874.742,73
876.742,73
878.741,73
880.741,74
882.741,74
884.74,74
886.74,73
888.74,73
890.739,72
892.738,72
894.738,71
896.737,71
898.737,71
900.737,71
902.752,71
904.752,72
906.75,73
908.75,73
910.75,73
912.75,74
914.749,74
916.749,74
918.749,73
920.748,72
922.748,72
924.748,71
926.746,71
928.746,70
