Time,Solar8000/HR
4.56553,67
6.56453,67
8.56453,67
10.5645,67
12.5635,67
14.5795,67
16.5795,67
18.5785,67
20.5785,67
22.5775,67
24.5775,67
26.5775,69
28.5765,69
30.5765,71
32.5765,71
34.5755,72
36.5755,75
38.5745,75
40.5745,75
42.5745,78
44.5745,78
46.5735,75
48.5735,75
50.5735,75
52.5725,74
54.5725,76
56.5715,72
58.5875,72
60.5875,79
62.5875,79
64.5855,79
66.5865,79
68.5865,76
70.5855,73
72.5855,76
74.5845,73
76.5845,75
78.5845,75
80.5835,77
82.5835,78
84.5835,77
86.5825,75
88.5825,74
90.5815,73
92.5815,71
94.5815,69
96.5815,68
98.5805,68
100.581,67
102.597,66
104.595,65
106.596,63
108.595,71
110.595,71
112.594,70
114.594,70
116.594,61
118.593,61
120.593,61
122.593,61
124.592,60
126.592,59
128.592,58
130.591,58
132.591,58
134.59,57
136.606,57
138.59,56
140.589,55
142.59,55
144.605,55
146.605,54
148.604,56
150.604,54
152.604,53
154.603,53
156.603,53
158.603,53
160.602,53
162.602,53
164.602,53
166.601,53
168.601,53
170.6,53
172.6,53
174.6,53
176.599,53
178.599,53
180.598,53
182.598,53
184.598,53
186.597,53
188.597,53
190.597,52
192.597,52
194.596,52
196.596,52
198.596,52
200.595,53
202.611,55
204.611,57
206.61,58
208.61,60
210.609,62
212.609,64
214.609,63
216.608,64
218.608,65
220.608,66
222.607,66
224.607,66
226.607,66
228.606,66
230.606,66
232.606,67
234.605,68
236.605,69
238.605,69
240.604,69
242.604,69
244.604,69
246.619,69
248.619,69
250.618,69
252.618,68
254.618,68
256.617,68
258.617,68
260.616,67
262.616,67
264.616,66
266.616,66
268.615,66
270.615,65
272.615,65
274.614,65
276.614,65
278.614,65
280.613,65
282.613,64
284.613,64
286.612,64
288.612,64
290.611,64
292.611,64
294.627,64
296.626,64
298.61,64
300.626,67
302.625,67
304.625,67
306.625,67
308.624,67
310.624,67
312.624,67
314.623,66
316.623,63
